knowre_user_id,kc_uid,accuracy
134556,KC02,0
134556,KC03,1
134556,KC04,1
134556,KC05,1
134556,KC06,1
134556,KC07,1
134556,KC08,1
134556,KC09,1
134556,KC10,1
134556,KC11,1
134556,KC12,1
134556,KC13,1
134556,KC16,1
134556,KC17,1
134556,KC19,1
134556,KC20,1
134556,KC21,1
134556,KC22,1
134556,KC23,1
134556,KC24,1
134556,KC26,1
134556,KC27,1
134556,KC28,1
134556,KC29,1
134556,KC30,1
134556,KC31,1
134556,KC32,1
134556,KC33,1
134556,KC34,1
134556,KC35,1
134700,KC01,1
134700,KC02,1
134700,KC03,0
134700,KC04,1
134700,KC05,1
134700,KC06,0
134700,KC07,1
134700,KC08,1
134700,KC09,1
134700,KC10,1
134700,KC11,1
134700,KC12,0
134700,KC13,1
134700,KC16,1
134700,KC17,1
134700,KC19,1
134700,KC20,1
134700,KC21,1
134700,KC22,1
134700,KC23,1
134700,KC24,1
134700,KC26,1
134700,KC27,1
134700,KC28,1
134700,KC29,1
134700,KC30,1
134700,KC31,1
134700,KC32,1
134700,KC33,1
134700,KC34,1
134700,KC35,0
135113,KC01,1
135113,KC02,1
135113,KC03,1
135113,KC04,1
135113,KC05,1
135113,KC06,1
135113,KC07,1
135113,KC08,1
135113,KC09,1
135113,KC10,1
135113,KC11,1
135113,KC12,1
135113,KC13,1
135113,KC16,1
135113,KC17,1
135113,KC19,1
135113,KC20,1
135113,KC21,1
135113,KC22,1
135113,KC23,1
135113,KC24,0
135113,KC26,1
135113,KC27,1
135113,KC28,1
135113,KC29,1
135113,KC30,1
135113,KC31,1
135113,KC32,1
135113,KC33,1
135113,KC34,1
135113,KC35,1
135174,KC01,0
135174,KC02,0
135174,KC03,0
135174,KC04,0
135174,KC05,1
135174,KC06,1
135174,KC07,1
135174,KC08,0
135174,KC09,0
135174,KC10,0
135174,KC11,0
135174,KC12,0
135174,KC13,0
135174,KC16,0
135174,KC17,0
135174,KC19,0
135174,KC20,0
135174,KC21,0
135174,KC22,0
135174,KC23,0
135174,KC24,0
135174,KC26,0
135174,KC27,0
135174,KC28,0
135174,KC29,0
135174,KC30,0
135174,KC31,0
135174,KC32,0
135174,KC33,0
135174,KC34,0
135174,KC35,0
135202,KC01,0
135202,KC02,0
135202,KC03,0
135202,KC04,1
135202,KC05,0
135202,KC06,0
135202,KC07,0
135202,KC08,0
135202,KC09,0
135202,KC10,0
135202,KC11,0
135202,KC12,0
135202,KC13,0
135202,KC16,0
135202,KC17,0
135202,KC19,1
135202,KC20,1
135202,KC21,0
135202,KC22,0
135202,KC23,1
135202,KC24,0
135202,KC26,0
135202,KC27,0
135202,KC28,0
135202,KC29,0
135202,KC30,0
135202,KC31,0
135202,KC32,0
135202,KC33,0
135202,KC34,0
135202,KC35,0
135302,KC01,1
135302,KC02,1
135302,KC03,0
135302,KC04,1
135302,KC05,1
135302,KC06,0
135302,KC07,1
135302,KC08,1
135302,KC09,1
135302,KC10,0
135302,KC11,1
135302,KC12,1
135302,KC13,1
135302,KC16,1
135302,KC17,1
135302,KC19,1
135302,KC20,1
135302,KC21,1
135302,KC22,1
135302,KC23,1
135302,KC24,0
135302,KC26,1
135302,KC27,1
135302,KC28,1
135302,KC29,1
135302,KC30,1
135302,KC31,1
135302,KC32,1
135302,KC33,0
135302,KC34,1
135302,KC35,1
135340,KC01,0
135340,KC02,0
135340,KC03,0
135340,KC04,0
135340,KC05,0
135340,KC06,0
135340,KC07,0
135340,KC08,1
135340,KC09,0
135340,KC10,0
135340,KC11,0
135340,KC12,0
135340,KC13,0
135340,KC16,1
135340,KC17,1
135340,KC19,0
135340,KC20,1
135340,KC21,1
135340,KC22,1
135340,KC23,1
135340,KC24,0
135340,KC26,1
135340,KC27,0
135340,KC28,1
135340,KC29,0
135340,KC30,0
135340,KC31,1
135340,KC32,0
135340,KC33,1
135340,KC34,1
135340,KC35,1
135341,KC01,1
135341,KC02,1
135341,KC03,0
135341,KC04,0
135341,KC05,1
135341,KC06,0
135341,KC07,0
135341,KC08,1
135341,KC09,0
135341,KC10,0
135341,KC11,1
135341,KC12,1
135341,KC13,0
135341,KC16,1
135341,KC17,1
135341,KC19,1
135341,KC20,1
135341,KC21,1
135341,KC22,1
135341,KC23,1
135341,KC24,1
135341,KC26,1
135341,KC27,1
135341,KC28,1
135341,KC29,1
135341,KC30,0
135341,KC31,1
135341,KC32,1
135341,KC33,1
135341,KC34,1
135341,KC35,1
135405,KC01,1
135405,KC02,1
135405,KC03,1
135405,KC04,1
135405,KC05,1
135405,KC06,1
135405,KC07,1
135405,KC08,1
135405,KC09,1
135405,KC10,1
135405,KC11,1
135405,KC12,0
135405,KC13,1
135405,KC16,0
135405,KC17,1
135405,KC19,1
135405,KC20,1
135405,KC21,1
135405,KC22,1
135405,KC23,1
135405,KC24,1
135405,KC26,1
135405,KC27,1
135405,KC28,1
135405,KC29,1
135405,KC30,1
135405,KC31,1
135405,KC32,1
135405,KC33,0
135405,KC34,1
135405,KC35,1
135436,KC01,1
135436,KC02,1
135436,KC03,0
135436,KC04,1
135436,KC05,1
135436,KC06,0
135436,KC07,1
135436,KC08,1
135436,KC09,1
135436,KC10,1
135436,KC11,1
135436,KC12,1
135436,KC13,1
135436,KC16,1
135436,KC17,1
135436,KC19,1
135436,KC20,0
135436,KC21,1
135436,KC22,1
135436,KC23,1
135436,KC24,0
135436,KC26,0
135436,KC27,0
135436,KC28,0
135436,KC29,1
135436,KC30,1
135436,KC31,1
135436,KC32,1
135436,KC33,0
135436,KC34,1
135436,KC35,0
135632,KC01,1
135632,KC02,1
135632,KC03,0
135632,KC04,1
135632,KC05,1
135632,KC06,1
135632,KC07,1
135632,KC08,1
135632,KC09,1
135632,KC10,1
135632,KC11,1
135632,KC12,0
135632,KC13,1
135632,KC16,1
135632,KC17,1
135632,KC19,1
135632,KC20,1
135632,KC21,1
135632,KC22,1
135632,KC23,1
135632,KC24,1
135632,KC26,1
135632,KC27,1
135632,KC28,1
135632,KC29,1
135632,KC30,1
135632,KC31,1
135632,KC32,0
135632,KC33,0
135632,KC34,1
135632,KC35,0
135671,KC01,1
135671,KC02,1
135671,KC03,1
135671,KC04,1
135671,KC05,1
135671,KC06,1
135671,KC07,1
135671,KC08,1
135671,KC09,1
135671,KC10,1
135671,KC11,1
135671,KC12,1
135671,KC13,1
135671,KC16,1
135671,KC17,1
135671,KC19,1
135671,KC20,1
135671,KC21,1
135671,KC22,1
135671,KC23,1
135671,KC24,1
135671,KC26,1
135671,KC27,1
135671,KC28,1
135671,KC29,1
135671,KC30,1
135671,KC31,1
135671,KC32,1
135671,KC33,1
135671,KC34,1
135671,KC35,1
135892,KC01,1
135892,KC02,1
135892,KC03,1
135892,KC04,1
135892,KC05,1
135892,KC06,1
135892,KC07,1
135892,KC08,1
135892,KC09,1
135892,KC10,1
135892,KC11,1
135892,KC12,1
135892,KC13,1
135892,KC16,1
135892,KC17,1
135892,KC19,1
135892,KC20,1
135892,KC21,1
135892,KC22,1
135892,KC23,1
135892,KC24,1
135892,KC26,1
135892,KC27,1
135892,KC28,1
135892,KC29,1
135892,KC30,1
135892,KC31,1
135892,KC32,1
135892,KC33,1
135892,KC34,1
135892,KC35,1
135934,KC01,1
135934,KC02,0
135934,KC03,0
135934,KC04,1
135934,KC05,0
135934,KC06,0
135934,KC07,0
135934,KC08,0
135934,KC09,0
135934,KC10,1
135934,KC11,1
135934,KC12,0
135934,KC13,0
135934,KC16,1
135934,KC17,1
135934,KC19,1
135934,KC20,1
135934,KC21,1
135934,KC22,1
135934,KC23,1
135934,KC24,1
135934,KC26,0
135934,KC27,0
135934,KC28,0
135934,KC29,1
135934,KC30,1
135934,KC31,1
135934,KC32,1
135934,KC33,1
135934,KC34,1
135934,KC35,1
135948,KC01,1
135948,KC02,1
135948,KC03,0
135948,KC04,0
135948,KC05,1
135948,KC06,1
135948,KC07,1
135948,KC08,1
135948,KC09,1
135948,KC10,1
135948,KC11,1
135948,KC12,0
135948,KC13,1
135948,KC16,1
135948,KC17,1
135948,KC19,1
135948,KC20,1
135948,KC21,1
135948,KC22,1
135948,KC23,1
135948,KC24,1
135948,KC26,1
135948,KC27,0
135948,KC28,1
135948,KC29,1
135948,KC30,1
135948,KC31,0
135948,KC32,1
135948,KC33,1
135948,KC34,1
135948,KC35,1
135952,KC01,0
135952,KC02,0
135952,KC03,1
135952,KC04,1
135952,KC05,1
135952,KC06,0
135952,KC07,0
135952,KC08,1
135952,KC09,1
135952,KC10,1
135952,KC11,0
135952,KC12,0
135952,KC13,1
135952,KC16,1
135952,KC17,1
135952,KC19,1
135952,KC20,1
135952,KC21,1
135952,KC22,1
135952,KC23,1
135952,KC24,1
135952,KC26,1
135952,KC27,1
135952,KC28,1
135952,KC29,1
135952,KC30,1
135952,KC31,0
135952,KC32,0
135952,KC33,0
135952,KC34,1
135952,KC35,0
135986,KC01,1
135986,KC02,1
135986,KC03,0
135986,KC04,1
135986,KC05,1
135986,KC06,0
135986,KC07,1
135986,KC08,1
135986,KC09,1
135986,KC10,1
135986,KC11,1
135986,KC12,0
135986,KC13,1
135986,KC16,1
135986,KC17,1
135986,KC19,1
135986,KC20,1
135986,KC21,1
135986,KC22,0
135986,KC23,1
135986,KC24,0
135986,KC26,1
135986,KC27,1
135986,KC28,1
135986,KC29,1
135986,KC30,1
135986,KC31,1
135986,KC32,1
135986,KC33,1
135986,KC34,1
135986,KC35,0
135994,KC01,0
135994,KC02,0
135994,KC03,1
135994,KC04,1
135994,KC05,0
135994,KC06,0
135994,KC07,1
135994,KC08,1
135994,KC09,0
135994,KC10,1
135994,KC11,1
135994,KC12,0
135994,KC13,1
135994,KC16,0
135994,KC17,1
135994,KC19,1
135994,KC20,0
135994,KC21,1
135994,KC22,1
135994,KC23,1
135994,KC24,0
135994,KC26,1
135994,KC27,1
135994,KC28,1
135994,KC29,1
135994,KC30,1
135994,KC31,1
135994,KC32,0
135994,KC33,1
135994,KC34,1
135994,KC35,1
136047,KC01,1
136047,KC02,1
136047,KC03,0
136047,KC04,1
136047,KC05,1
136047,KC06,1
136047,KC07,1
136047,KC08,1
136047,KC09,1
136047,KC10,1
136047,KC11,1
136047,KC12,0
136047,KC13,1
136047,KC16,1
136047,KC17,1
136047,KC19,1
136047,KC20,1
136047,KC21,1
136047,KC22,1
136047,KC23,1
136047,KC24,0
136047,KC26,1
136047,KC27,1
136047,KC28,1
136047,KC29,1
136047,KC30,1
136047,KC31,1
136047,KC32,0
136047,KC33,1
136047,KC34,1
136047,KC35,0
136052,KC01,1
136052,KC02,1
136052,KC03,0
136052,KC04,1
136052,KC05,1
136052,KC06,0
136052,KC07,1
136052,KC08,1
136052,KC09,0
136052,KC10,1
136052,KC11,1
136052,KC12,0
136052,KC13,1
136052,KC16,1
136052,KC17,1
136052,KC19,0
136052,KC20,0
136052,KC21,0
136052,KC22,0
136052,KC23,0
136052,KC24,0
136052,KC26,1
136052,KC27,0
136052,KC28,0
136052,KC29,0
136052,KC30,1
136052,KC31,1
136052,KC32,0
136052,KC33,1
136052,KC34,1
136052,KC35,1
136093,KC01,1
136093,KC02,1
136093,KC03,1
136093,KC04,1
136093,KC05,1
136093,KC06,1
136093,KC07,1
136093,KC08,1
136093,KC09,1
136093,KC10,1
136093,KC11,1
136093,KC12,1
136093,KC13,1
136093,KC16,1
136093,KC17,1
136093,KC19,1
136093,KC20,1
136093,KC21,1
136093,KC22,1
136093,KC23,1
136093,KC24,1
136093,KC26,1
136093,KC27,1
136093,KC28,1
136093,KC29,1
136093,KC30,1
136093,KC31,1
136093,KC32,1
136093,KC33,1
136093,KC34,1
136093,KC35,1
136316,KC01,1
136316,KC02,1
136316,KC03,1
136316,KC04,1
136316,KC05,1
136316,KC06,1
136316,KC07,1
136316,KC08,1
136316,KC09,1
136316,KC10,1
136316,KC11,1
136316,KC12,0
136316,KC13,1
136316,KC16,0
136316,KC17,0
136316,KC19,0
136316,KC20,0
136316,KC21,1
136316,KC22,1
136316,KC23,0
136316,KC24,0
136316,KC26,1
136316,KC27,1
136316,KC28,1
136316,KC29,0
136316,KC30,1
136316,KC31,1
136316,KC32,0
136316,KC33,1
136316,KC34,1
136316,KC35,1
136558,KC01,1
136558,KC02,1
136558,KC03,1
136558,KC04,1
136558,KC05,1
136558,KC06,1
136558,KC07,1
136558,KC08,1
136558,KC09,1
136558,KC10,1
136558,KC11,1
136558,KC12,0
136558,KC13,1
136558,KC16,1
136558,KC17,1
136558,KC19,1
136558,KC20,1
136558,KC21,1
136558,KC22,1
136558,KC23,1
136558,KC24,1
136558,KC26,1
136558,KC27,1
136558,KC28,1
136558,KC29,1
136558,KC30,1
136558,KC31,1
136558,KC32,1
136558,KC33,1
136558,KC34,1
136558,KC35,1
136646,KC01,1
136646,KC02,1
136646,KC03,1
136646,KC04,1
136646,KC05,1
136646,KC06,0
136646,KC07,1
136646,KC08,1
136646,KC09,0
136646,KC10,1
136646,KC11,1
136646,KC12,1
136646,KC13,1
136646,KC16,1
136646,KC17,1
136646,KC19,1
136646,KC20,1
136646,KC21,1
136646,KC22,1
136646,KC23,1
136646,KC24,1
136646,KC26,1
136646,KC27,1
136646,KC28,1
136646,KC29,1
136646,KC30,1
136646,KC31,1
136646,KC32,1
136646,KC33,1
136646,KC34,1
136646,KC35,1
136655,KC01,0
136655,KC02,0
136655,KC03,0
136655,KC04,1
136655,KC05,1
136655,KC06,1
136655,KC07,1
136655,KC08,1
136655,KC09,1
136655,KC10,0
136655,KC11,1
136655,KC12,1
136655,KC13,1
136655,KC16,1
136655,KC17,1
136655,KC19,1
136655,KC20,1
136655,KC21,1
136655,KC22,1
136655,KC23,1
136655,KC24,1
136655,KC26,1
136655,KC27,1
136655,KC28,1
136655,KC29,1
136655,KC30,1
136655,KC31,1
136655,KC32,1
136655,KC33,0
136655,KC34,1
136655,KC35,0
136695,KC01,1
136695,KC02,1
136695,KC03,0
136695,KC04,1
136695,KC05,1
136695,KC06,0
136695,KC07,1
136695,KC08,1
136695,KC09,1
136695,KC10,0
136695,KC11,1
136695,KC12,0
136695,KC13,1
136695,KC16,1
136695,KC17,1
136695,KC19,1
136695,KC20,0
136695,KC21,1
136695,KC22,1
136695,KC23,1
136695,KC24,1
136695,KC26,1
136695,KC27,1
136695,KC28,1
136695,KC29,1
136695,KC30,1
136695,KC31,1
136695,KC32,1
136695,KC33,1
136695,KC34,1
136695,KC35,1
136711,KC01,1
136711,KC02,1
136711,KC03,1
136711,KC04,1
136711,KC05,1
136711,KC06,1
136711,KC07,1
136711,KC08,1
136711,KC09,1
136711,KC10,1
136711,KC11,1
136711,KC12,0
136711,KC13,1
136711,KC16,0
136711,KC17,1
136711,KC19,1
136711,KC20,1
136711,KC21,1
136711,KC22,1
136711,KC23,1
136711,KC24,1
136711,KC26,1
136711,KC27,1
136711,KC28,1
136711,KC29,1
136711,KC30,1
136711,KC31,1
136711,KC32,1
136711,KC33,1
136711,KC34,1
136711,KC35,1
136786,KC01,1
136786,KC02,1
136786,KC03,1
136786,KC04,1
136786,KC05,1
136786,KC06,0
136786,KC07,1
136786,KC08,0
136786,KC09,1
136786,KC10,1
136786,KC11,1
136786,KC12,1
136786,KC13,1
136786,KC16,1
136786,KC17,1
136786,KC19,1
136786,KC20,1
136786,KC21,1
136786,KC22,1
136786,KC23,1
136786,KC24,1
136786,KC26,1
136786,KC27,1
136786,KC28,1
136786,KC29,1
136786,KC30,1
136786,KC31,1
136786,KC32,1
136786,KC33,1
136786,KC34,1
136786,KC35,1
136798,KC01,0
136798,KC02,0
136798,KC03,0
136798,KC04,0
136798,KC05,0
136798,KC06,0
136798,KC07,0
136798,KC08,0
136798,KC09,0
136798,KC10,0
136798,KC11,0
136798,KC12,0
136798,KC13,0
136798,KC16,0
136798,KC17,1
136798,KC19,1
136798,KC20,1
136798,KC21,0
136798,KC22,1
136798,KC23,1
136798,KC24,1
136798,KC26,1
136798,KC27,1
136798,KC28,1
136798,KC29,1
136798,KC30,1
136798,KC31,1
136798,KC32,0
136798,KC33,0
136798,KC34,1
136798,KC35,1
136858,KC01,1
136858,KC02,1
136858,KC03,0
136858,KC04,0
136858,KC05,0
136858,KC06,0
136858,KC07,0
136858,KC08,1
136858,KC09,0
136858,KC10,0
136858,KC11,0
136858,KC12,0
136858,KC13,0
136858,KC16,0
136858,KC17,0
136858,KC19,0
136858,KC20,0
136858,KC21,0
136858,KC22,0
136858,KC23,0
136858,KC24,0
136858,KC26,1
136858,KC27,0
136858,KC28,0
136858,KC29,0
136858,KC30,0
136858,KC31,0
136858,KC32,0
136858,KC33,0
136858,KC34,0
136858,KC35,0
136872,KC01,1
136872,KC02,1
136872,KC03,1
136872,KC04,1
136872,KC05,1
136872,KC06,1
136872,KC07,1
136872,KC08,1
136872,KC09,1
136872,KC10,1
136872,KC11,1
136872,KC12,0
136872,KC13,1
136872,KC16,1
136872,KC17,1
136872,KC19,1
136872,KC20,1
136872,KC21,1
136872,KC22,1
136872,KC23,1
136872,KC24,1
136872,KC26,1
136872,KC27,1
136872,KC28,0
136872,KC29,1
136872,KC30,1
136872,KC31,1
136872,KC32,1
136872,KC33,1
136872,KC34,1
136872,KC35,1
136879,KC01,0
136879,KC02,0
136879,KC03,1
136879,KC04,0
136879,KC05,1
136879,KC06,1
136879,KC07,1
136879,KC08,1
136879,KC09,1
136879,KC10,1
136879,KC11,0
136879,KC12,0
136879,KC13,1
136879,KC16,1
136879,KC17,1
136879,KC19,1
136879,KC20,1
136879,KC21,1
136879,KC22,1
136879,KC23,1
136879,KC24,0
136879,KC26,1
136879,KC27,1
136879,KC28,1
136879,KC29,1
136879,KC30,1
136879,KC31,1
136879,KC32,0
136879,KC33,1
136879,KC34,1
136879,KC35,1
136885,KC01,1
136885,KC02,1
136885,KC03,1
136885,KC04,1
136885,KC05,1
136885,KC06,1
136885,KC07,1
136885,KC08,1
136885,KC09,0
136885,KC10,0
136885,KC11,1
136885,KC12,1
136885,KC13,1
136885,KC16,1
136885,KC17,1
136885,KC19,1
136885,KC20,1
136885,KC21,1
136885,KC22,1
136885,KC23,1
136885,KC24,1
136885,KC26,1
136885,KC27,1
136885,KC28,1
136885,KC29,1
136885,KC30,1
136885,KC31,1
136885,KC32,1
136885,KC33,1
136885,KC34,1
136885,KC35,1
136890,KC01,1
136890,KC02,1
136890,KC03,1
136890,KC04,1
136890,KC05,1
136890,KC06,0
136890,KC07,1
136890,KC08,1
136890,KC09,1
136890,KC10,0
136890,KC11,0
136890,KC12,0
136890,KC13,0
136890,KC16,1
136890,KC17,1
136890,KC19,1
136890,KC20,1
136890,KC21,1
136890,KC22,1
136890,KC23,1
136890,KC24,1
136890,KC26,1
136890,KC27,1
136890,KC28,1
136890,KC29,1
136890,KC30,1
136890,KC31,1
136890,KC32,1
136890,KC33,0
136890,KC34,1
136890,KC35,1
137043,KC01,1
137043,KC02,1
137043,KC03,1
137043,KC04,1
137043,KC05,1
137043,KC06,1
137043,KC07,1
137043,KC08,1
137043,KC09,1
137043,KC10,1
137043,KC11,1
137043,KC12,1
137043,KC13,1
137043,KC16,1
137043,KC17,1
137043,KC19,1
137043,KC20,1
137043,KC21,1
137043,KC22,1
137043,KC23,1
137043,KC24,1
137043,KC26,1
137043,KC27,1
137043,KC28,1
137043,KC29,1
137043,KC30,1
137043,KC31,1
137043,KC32,1
137043,KC33,1
137043,KC34,1
137043,KC35,1
137054,KC01,1
137054,KC02,1
137054,KC03,1
137054,KC04,1
137054,KC05,1
137054,KC06,1
137054,KC07,1
137054,KC08,0
137054,KC09,1
137054,KC10,0
137054,KC11,1
137054,KC12,1
137054,KC13,1
137054,KC16,1
137054,KC17,1
137054,KC19,1
137054,KC20,1
137054,KC21,1
137054,KC22,1
137054,KC23,1
137054,KC24,1
137054,KC26,1
137054,KC27,1
137054,KC28,1
137054,KC29,1
137054,KC30,1
137054,KC31,1
137054,KC32,0
137054,KC33,1
137054,KC34,1
137054,KC35,1
137222,KC01,1
137222,KC02,1
137222,KC03,1
137222,KC04,0
137222,KC05,1
137222,KC06,0
137222,KC07,0
137222,KC08,1
137222,KC09,0
137222,KC10,1
137222,KC11,1
137222,KC12,1
137222,KC13,1
137222,KC16,0
137222,KC17,1
137222,KC19,1
137222,KC20,1
137222,KC21,1
137222,KC22,1
137222,KC23,1
137222,KC24,1
137222,KC26,1
137222,KC27,1
137222,KC28,0
137222,KC29,0
137222,KC30,1
137222,KC31,1
137222,KC32,1
137222,KC33,1
137222,KC34,1
137222,KC35,1
137270,KC01,1
137270,KC02,1
137270,KC03,0
137270,KC04,1
137270,KC05,1
137270,KC06,1
137270,KC07,1
137270,KC08,1
137270,KC09,1
137270,KC10,1
137270,KC11,1
137270,KC12,0
137270,KC13,1
137270,KC16,1
137270,KC17,1
137270,KC19,1
137270,KC20,1
137270,KC21,1
137270,KC22,1
137270,KC23,1
137270,KC24,1
137270,KC26,1
137270,KC27,1
137270,KC28,1
137270,KC29,1
137270,KC30,1
137270,KC31,1
137270,KC32,1
137270,KC33,1
137270,KC34,1
137270,KC35,1
137345,KC01,0
137345,KC02,0
137345,KC03,0
137345,KC04,0
137345,KC05,0
137345,KC06,0
137345,KC07,0
137345,KC08,0
137345,KC09,0
137345,KC10,0
137345,KC11,0
137345,KC12,0
137345,KC13,0
137345,KC16,0
137345,KC17,0
137345,KC19,0
137345,KC20,0
137345,KC21,0
137345,KC22,0
137345,KC23,0
137345,KC24,0
137345,KC26,0
137345,KC27,0
137345,KC28,0
137345,KC29,0
137345,KC30,0
137345,KC31,0
137345,KC32,0
137345,KC33,0
137345,KC34,0
137345,KC35,0
137456,KC01,0
137456,KC02,1
137456,KC03,0
137456,KC04,1
137456,KC05,0
137456,KC06,0
137456,KC07,0
137456,KC08,0
137456,KC09,0
137456,KC10,1
137456,KC11,1
137456,KC12,1
137456,KC13,1
137456,KC16,0
137456,KC17,1
137456,KC19,0
137456,KC20,0
137456,KC21,1
137456,KC22,1
137456,KC23,1
137456,KC24,0
137456,KC26,1
137456,KC27,0
137456,KC28,0
137456,KC29,0
137456,KC30,1
137456,KC31,1
137456,KC32,1
137456,KC33,1
137456,KC34,1
137456,KC35,0
137471,KC01,0
137471,KC02,0
137471,KC03,0
137471,KC04,0
137471,KC05,0
137471,KC06,0
137471,KC07,0
137471,KC08,1
137471,KC09,1
137471,KC10,0
137471,KC11,1
137471,KC12,0
137471,KC13,1
137471,KC16,0
137471,KC17,0
137471,KC19,0
137471,KC20,0
137471,KC21,0
137471,KC22,0
137471,KC23,0
137471,KC24,0
137471,KC26,0
137471,KC27,0
137471,KC28,0
137471,KC29,0
137471,KC30,0
137471,KC31,0
137471,KC32,0
137471,KC33,0
137471,KC34,0
137471,KC35,0
137526,KC01,1
137526,KC02,0
137526,KC03,0
137526,KC04,1
137526,KC05,1
137526,KC06,1
137526,KC07,1
137526,KC08,1
137526,KC09,1
137526,KC10,1
137526,KC11,0
137526,KC12,0
137526,KC13,1
137526,KC16,1
137526,KC17,1
137526,KC19,1
137526,KC20,1
137526,KC21,1
137526,KC22,1
137526,KC23,1
137526,KC24,1
137526,KC26,1
137526,KC27,1
137526,KC28,1
137526,KC29,1
137526,KC30,1
137526,KC31,0
137526,KC32,0
137526,KC33,1
137526,KC34,1
137526,KC35,1
137539,KC01,0
137539,KC02,0
137539,KC03,0
137539,KC04,0
137539,KC05,0
137539,KC06,0
137539,KC07,0
137539,KC08,1
137539,KC09,1
137539,KC10,1
137539,KC11,1
137539,KC12,0
137539,KC13,1
137539,KC16,0
137539,KC17,0
137539,KC19,0
137539,KC20,0
137539,KC21,0
137539,KC22,0
137539,KC23,0
137539,KC24,0
137539,KC26,1
137539,KC27,1
137539,KC28,1
137539,KC29,1
137539,KC30,1
137539,KC31,1
137539,KC32,1
137539,KC33,1
137539,KC34,1
137539,KC35,0
137540,KC01,0
137540,KC02,0
137540,KC03,0
137540,KC04,0
137540,KC05,0
137540,KC06,1
137540,KC07,1
137540,KC08,1
137540,KC09,1
137540,KC10,1
137540,KC11,1
137540,KC12,1
137540,KC13,1
137540,KC16,0
137540,KC17,1
137540,KC19,1
137540,KC20,1
137540,KC21,1
137540,KC22,1
137540,KC23,1
137540,KC24,0
137540,KC26,1
137540,KC27,1
137540,KC28,1
137540,KC29,1
137540,KC30,1
137540,KC31,1
137540,KC32,1
137540,KC33,1
137540,KC34,1
137540,KC35,1
137589,KC01,1
137589,KC02,1
137589,KC03,0
137589,KC04,1
137589,KC05,1
137589,KC06,1
137589,KC07,1
137589,KC08,1
137589,KC09,1
137589,KC10,1
137589,KC11,1
137589,KC12,1
137589,KC13,1
137589,KC16,1
137589,KC17,1
137589,KC19,1
137589,KC20,1
137589,KC21,1
137589,KC22,1
137589,KC23,1
137589,KC24,1
137589,KC26,1
137589,KC27,1
137589,KC28,1
137589,KC29,1
137589,KC30,1
137589,KC31,1
137589,KC32,1
137589,KC33,1
137589,KC34,1
137589,KC35,1
137594,KC01,0
137594,KC02,1
137594,KC03,1
137594,KC04,1
137594,KC05,1
137594,KC06,1
137594,KC07,1
137594,KC08,1
137594,KC09,1
137594,KC10,1
137594,KC11,1
137594,KC12,1
137594,KC13,1
137594,KC16,1
137594,KC17,1
137594,KC19,1
137594,KC20,1
137594,KC21,0
137594,KC22,0
137594,KC23,0
137594,KC24,1
137594,KC26,1
137594,KC27,1
137594,KC28,1
137594,KC29,1
137594,KC30,1
137594,KC31,1
137594,KC32,1
137594,KC33,1
137594,KC34,1
137594,KC35,1
137666,KC01,0
137666,KC02,1
137666,KC03,1
137666,KC04,1
137666,KC05,1
137666,KC06,1
137666,KC07,1
137666,KC08,1
137666,KC09,1
137666,KC10,1
137666,KC11,1
137666,KC12,0
137666,KC13,1
137666,KC16,0
137666,KC17,0
137666,KC19,0
137666,KC20,0
137666,KC21,0
137666,KC22,0
137666,KC23,0
137666,KC24,0
137666,KC26,1
137666,KC27,0
137666,KC28,1
137666,KC29,1
137666,KC30,1
137666,KC31,1
137666,KC32,0
137666,KC33,1
137666,KC34,1
137666,KC35,1
137676,KC01,0
137676,KC02,0
137676,KC03,0
137676,KC04,0
137676,KC05,0
137676,KC06,0
137676,KC07,0
137676,KC08,1
137676,KC09,1
137676,KC10,0
137676,KC11,1
137676,KC12,1
137676,KC13,1
137676,KC16,1
137676,KC17,1
137676,KC19,0
137676,KC20,0
137676,KC21,1
137676,KC22,1
137676,KC23,1
137676,KC24,0
137676,KC26,1
137676,KC27,1
137676,KC28,1
137676,KC29,1
137676,KC30,1
137676,KC31,1
137676,KC32,0
137676,KC33,1
137676,KC34,1
137676,KC35,1
137722,KC01,0
137722,KC02,0
137722,KC03,0
137722,KC04,0
137722,KC05,0
137722,KC06,0
137722,KC07,0
137722,KC08,0
137722,KC09,0
137722,KC10,0
137722,KC11,0
137722,KC12,0
137722,KC13,0
137722,KC16,0
137722,KC17,0
137722,KC19,1
137722,KC20,1
137722,KC21,1
137722,KC22,1
137722,KC23,1
137722,KC24,1
137722,KC26,1
137722,KC27,1
137722,KC28,1
137722,KC29,0
137722,KC30,1
137722,KC31,1
137722,KC32,0
137722,KC33,0
137722,KC34,1
137722,KC35,0
137823,KC01,1
137823,KC02,1
137823,KC03,1
137823,KC04,1
137823,KC05,1
137823,KC06,1
137823,KC07,1
137823,KC08,1
137823,KC09,1
137823,KC10,1
137823,KC11,1
137823,KC12,1
137823,KC13,1
137823,KC16,1
137823,KC17,1
137823,KC19,1
137823,KC20,1
137823,KC21,1
137823,KC22,1
137823,KC23,1
137823,KC24,1
137823,KC26,1
137823,KC27,1
137823,KC28,1
137823,KC29,1
137823,KC30,1
137823,KC31,1
137823,KC32,1
137823,KC33,1
137823,KC34,1
137823,KC35,1
137837,KC01,1
137837,KC02,1
137837,KC03,0
137837,KC04,1
